id,name,location,state,phone,hookups,accommodations,pricePerNight,horseFeePerNight,maxRigLength,stallCount,paddockCount,hasWashRack,hasDumpStation,hasWifi,hasBathhouse,pullThroughAvailable,description,verified,notes
ridb-250852,Caesar Creek Lake,"Waynesville, OH",OH,(513) 897-1050,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Caesar Creek Lake is located in southwest Ohio, centered between Dayton, Cincinnati and Columbus. Visitors flock to Caesar Creek Lake for its great fishing, boating, Visitor Center and trail opportunities.Recreation
Caesar Creek Lake offers excellent boating, water skiing and canoeing. Anglers fish for crappie and trophy muskie. The shelter is close to the Visitor Center's courtesy dock, allowing for easy shoreline fishing or to launch a kayak. Also, the shelter is within a short walking distance to the Caesar Creek Lake Visitor Center which offers exhibits, films and information about the lake and Corps missions in the Ohio Valley. Visitors can also take advantage of the new Adena Trace fitness trail with 9 workout stations over a mile loop as well as 50 miles of additional hiking, mountain biking, and bridle trails. Facilities
Each shelter is located near the Caesar Creek Visitor Center where a 24-hour indoor heated and cooled restroom can be found. Many shelters also offer some of the largest playground areas found at Caesar Creek Lake. Each shelter also offers two cooking grills and both electric and water are provided with reservation.Natural Features
Caesar Creek Lake is home to many different wildflower prairies throughout the park which offer views of native wild prairie flowers, insects and bird species. Caesar Creek Lake is also home to more than 50 miles of trails including the 13 mile backpack trail which takes you to a scenic overlook of Horseshoe Falls. 
Nearby Attractions
Caesar Creek Lake offers 50 miles of hiking, mountain biking, bridle and archery trails. Caesar Creek Pioneer Village offers a collection of over 15 log cabins and other structures that are open during special events. Caesar Creek Nature Center is adjacent to the Pioneer Village; the nature center features exhibits on the area's cultural and natural history.",,
ridb-250818,Dillon Lake Group Picnic Shelter,"Zanesville, OH",OH,740-454-2225,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Dillon Lake is approximately six miles northwest of Zanesville, Ohio, and twenty miles east of Newark, Ohio. Access to the lake is provided by State Route 146 via State Routes 16 and 586 from the north and US 40 and Interstate 70 from the south. The office is open from 7:30 a.m. until 4:00 p.m., Monday through Friday, but the area is open 24 hours.Recreation
Plenty of recreation is available throughout this area including water sports on the lake, great fishing and hunting, biking, and extraordinary wildlife viewing. We offer an accessible fishing pier below the dam and a trail with exercise facilities.Facilities
The picnic shelter offers 10 accessible picnic tables. The facility also offers several barbeque grills and a large fenced-in playground. Other facilities include a gazebo and fitness trail surrounded by park benches, picnic tables and beautiful landscaping.Natural Features
The picnic shelter/playground area is located above Dillon Lake, next to a large parking area. Visitors get a beautiful view of the lake, grass covered hills and wooded areas. 
Nearby Attractions
Other facilities around the area are provided by the Ohio State Parks and Division of Wildlife. These include several boat launches, plenty of hiking, biking, and horse trails, hunting areas, and a swim beach.",,
ridb-248290,Dillon State Park,"Zanesville, OH",OH,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,This recreation area is part of Dillon Lake,,
ridb-248299,Greenbrier,"Batavia, OH",OH,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,This recreation area is part of William H. Harsha Lake,,
layover-6768847,Hathaway Hill,"Lebanon, OH",OH,513-623-2289,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
ridb-232903,IRON RIDGE - LAKE VESUVIUS,"PEDRO, OH",OH,740-534-6500,Dump Station,Trails,0.0,0.0,0,0,0,False,True,False,True,False,"Overview
Iron Ridge is one of two campgrounds in the Vesuvius Recreation Area in southeastern Ohio's Wayne National Forest. Iron Ridge offers a great location for outdoor recreation, with activities like boating, swimming and fishing on Lake Vesuvius. Horseback riding and hiking are also available in the rolling hills surrounding the campground.Recreation
Boating, fishing and swimming on Lake Vesuvius are the area's most popular activities. Anglers may catch bass, catfish, crappie or bluegill. 
 
More than 40 miles of trails exist in the area, with trailheads beginning at or near the campground. A 1/2-mile hiking trail connects the campground to Lake Vesuvius. Lake Shore Trail offers an 8-mile loop around the lake and shorter trails lead to Rock House Cave, a grand, tunnel-like sandstone cave that was once used by Native Americans for shelter.Facilities
The campground offers multiple sites for RV camping, many of which have electric hookups. Some first-come, first-serve sites are also available. Each campsite can accommodate up to eight individuals.  Each site is equipped with a picnic table and campfire ring with grill. The campground has accessible flush toilets, showers and drinking water. Campsites 9, 19, 20, 21, 23, 24, 25, 26, and 27 all have access to shared water spigots, while all other campsites have their own individual water-hookups. A dump station is located on-site.
Natural Features
Iron Ridge Campground is located on a wooded ridge above 143-acre Lake Vesuvius. A scenic forest of mature eastern hardwoods covers the area.
Nearby Attractions
The closest town is Ironton, Ohio, less than 10 miles from the campground.",,
ridb-258502,Ironton Ranger District - Ironton Area,OH,OH,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"The Ironton Ranger District is located in Lawrence, Scioto, Gallia, and Jackson counties.  Total acreage is 107,090 acres. Visitor information can be obtained from the Ironton Ranger Station located north of Ironton, Ohio in Pedro, Ohio.",,
ridb-232062,LAKE VESUVIUS RECREATION AREA,"PEDRO, OH",OH,740-534-6500,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,True,False,"Overview
Lake Vesuvius Recreation Area, named for the old Vesuvius iron furnace, is the Wayne National Forest's premier developed recreation site. The 143-acre lake and 1,200-acre complex provides the perfect spot for a getaway.Recreation
Lake Vesuvius is a popular location for swimming and fishing. Anglers may catch bass, catfish, crappie and bluegill. A boat ramp is located on-site. A swimming beach is located at Big Bend.

A large playing field and multiple hiking trails are available within the recreation area. The accessible 1/3-mile boardwalk along the southwest edge of the lake provides an opportunity for a leisurely stroll through the area, and the slightly longer 1/2-mile Longbow Archery Trail, accesses at least 25 field targets for shooting practice. The area boasts more than 25 miles of hiking trails and more than 45 miles of horseback riding trails.Facilities
The recreation area offers two developed family campgrounds, a group camp and group picnic shelters. The group campsite can accommodate up to 50 people for tent camping. It is equipped with tables and campfire rings with grills. Accessible vault toilets, showers and drinking water are provided.

Group shelters can accommodate up to 150 people. Picnic tables, campfire rings and grills are provided, as well as accessible flush toilets and drinking water. One shelter provides electricity, while the other does not. Each has access to an amphitheater.Natural Features
The lake sits on Storms Creek, which was dammed in 1939 by the Civilian Conservation Corps. The rugged hills and rock outcroppings offer a scenic backdrop for this beautiful recreation area. The historic Vesuvius iron furnace is located at the base of the dam.
Nearby Attractions
The closest town is Ironton, Ohio, less than 10 miles from the campground.",,
ridb-232389,LEITH RUN,"NEW MATAMORAS, OH",OH,740-373-9055,Dump Station,Trails,0.0,0.0,0,0,0,False,True,False,True,False,"Overview
Leith Run Campground provides a beautiful location on the Ohio River, where grassy campsites and picnic areas make for a comfortable getaway in the Wayne National Forest. The campground is equipped with modern conveniences like flush toilets and electricity. 
Recreation
The campground provides access to the mighty Ohio River and the Willow Island Pool, where canoeing, kayaking, swimming and fishing are popular activities. A backwater estuary lies alongside the campground.

A paved trail and a boardwalk with a gazebo offer not only wildlife viewing opportunities, but also an opportunity to access the estuary and surrounding wetlands area, where fishing is a favorite pastime. Anglers may catch bass, catfish and other species.

Leith Run offers hiking opportunities, group picnic shelters and a playground for kids. A trailhead for the Scenic River Trail, which climbs to a bluff above the river, is available in the campground.Facilities
Leith Run offers single-family campsites (accommodating up to eight individuals) and group picnic shelters, most of which are accessible. Picnic tables, campfire rings, grills and electric hookups are provided, as are accessible flush toilets, showers and drinking water. A dump station is on-site.

An adjacent picnic area, complete with shelters, is equipped with tables, electricity and grills. It also offers a volleyball court, horseshoe pits, scenic overlooks and a playground.Natural Features
The campground is located on the north banks of the beautiful Ohio River, just miles from the Ohio-West Virginia border, near the town of Newport, Ohio. A scenic hardwood-pine forest covers the campground, which has many waterfront sites.
Nearby Attractions
The Covered Bridge Scenic Byway passes by the campground and provides a romantic view of the countryside, complete with forested hills, open pastures and four 19th century covered bridges. Legend has it that it's a tradition for visitors passing over the covered bridges to hold their br",,
layover-1346523,"Maple Crest Horse Farm, LLC","Castalia, OH",OH,419-684-9490,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
layover-9338561,Maple Lane Stables,"Bluffton, OH",OH,419-788-1553,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
layover-764869,McGuire Auctioneers,"Windham, OH",OH,330-348-1192,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
